time,baseline_mean,baseline_sem,candidate_mean,candidate_sem
599.97705078125,11.580016854445367,0.24457347175873492,9.607995610618918,0.20803474159665036
604.975830078125,11.54901894014066,0.2520601185174184,9.636845479156932,0.24390929670558842
609.974609375,11.587133290734647,0.2545148034248455,9.824765996806947,0.2192056076047797
614.973388671875,11.62325906406168,0.2400817121300862,9.919431480544894,0.22887507147101507
619.97216796875,11.618168655346764,0.30890748575314525,9.941920261000687,0.20758904720773033
624.970947265625,11.43077856151475,0.28226489912976527,9.984417834656526,0.20677647321120368
629.9697265625,11.124391076646218,0.265506731176496,10.090255661842992,0.24404333432643188
634.968505859375,11.264555104693493,0.28308194023992256,9.82884599814732,0.22536680411381382
639.96728515625,11.44216841886889,0.34717067979629535,9.544420588339595,0.20454497827261528
644.966064453125,11.465436973918495,0.30006920805546605,9.714110307269893,0.2591789134358059
649.96484375,11.236047908069013,0.2497061763070693,9.663975248503235,0.26347719327250196
654.963623046875,11.287763031629153,0.23367745414965152,9.58897535695606,0.214534690300989
659.96240234375,11.05038332760494,0.20826227623372387,9.7108646655365,0.21514578341500412
664.961181640625,10.847534239833854,0.22283465076348097,9.799970443273073,0.18637702428432554
669.9599609375,11.018444750323711,0.18375946001506974,9.793683557432372,0.1787716111857648
674.958740234375,11.319151810607769,0.23840131382716667,9.75872497451234,0.17674801738463644
679.95751953125,11.266642526339675,0.2919109405813205,9.839764174626419,0.17805294591360318
684.956298828125,10.916394100349576,0.29090490968308047,9.991174460020977,0.23309058013653267
689.955078125,10.850082477930933,0.27343183726996806,9.811300740449994,0.26006847544515654
694.953857421875,10.899559307560429,0.23837593155106065,9.618670215312124,0.2303024080234347
699.95263671875,10.788165461446724,0.22272119205946309,9.685888094489052,0.2466683366332953
704.951416015625,10.82742422639422,0.2015375690137959,9.697979864097826,0.1742460568944787
709.9501953125,10.922164083604232,0.21179745359847754,9.816369874376587,0.13581654151587852
714.948974609375,10.758650953407157,0.17988716835367136,9.736546886862797,0.13311177326633447
719.94775390625,10.873423106366529,0.18500326913757328,9.776553209347226,0.15221797030097908
724.946533203125,10.686562104640847,0.196104899673912,9.956878321787094,0.148385713674661
729.9453125,10.835477786741981,0.21569651569450043,9.868650759345483,0.17816213389310656
734.944091796875,10.883309274605717,0.24093282430252347,10.011555318360212,0.23623355667183335
739.94287109375,11.094419360959542,0.25999121045590573,9.989139985803615,0.25942086492115607
744.941650390625,11.247202128334544,0.30494037287948,9.88811774559656,0.2509856674307558
749.9404296875,11.350734991587004,0.29036413167745145,9.967662519732476,0.2105611660852535
754.939208984375,11.287974283465772,0.27132027985058377,9.844987541207317,0.18197171512126392
759.93798828125,11.4234075390186,0.27565554508602624,9.690620079680125,0.17055248618461913
764.936767578125,11.244120013662277,0.23403085143262586,9.750885866587382,0.20014121938813254
769.935546875,11.182555959709807,0.2259413156325193,9.663189021696539,0.19789939959954428
774.934326171875,11.200034637517414,0.2499857661817006,9.567322655759016,0.15352942519150692
779.93310546875,11.098462760411875,0.2503949806623129,9.677180060318387,0.18500404200995177
784.931884765625,11.006040512368102,0.22038268733139815,9.649494178008327,0.12349763114217663
789.9306640625,11.072571490172107,0.2357611474381611,9.844259286698978,0.16737829488906955
